sample_id,model,method,MoRF,LeRF,diff,is_flipped
482,mobilevit_s,Random,0.3432029351592064,0.40255690068006517,0.059353965520858754,False
482,resnet50,GradCAM,0.49889539629220964,0.4970865219831467,-0.0018088743090629578,True
482,resnet50,IntegratedGradients,0.49616707116365427,0.49281073659658436,-0.0033563345670699074,True
482,resnet50,LRP,0.4975375846028328,0.48287564516067505,-0.014661939442157768,True
482,resnet50,Random,0.4910221755504608,0.49406495243310933,0.0030427768826485346,False
482,vit_base,Chefer-LRP,0.439924643933773,0.4072131797671318,-0.032711464166641224,True
482,vit_base,GradCAM,0.43608726263046266,0.3934424996376038,-0.04264476299285885,True
482,vit_base,IntegratedGradients,0.42203300744295125,0.4379454970359802,0.015912489593028933,False
482,vit_base,Random,0.4114261135458946,0.41561945825815205,0.004193344712257463,False
483,mobilevit_s,GradCAM,0.17721264706924558,0.12067109867930412,-0.056541548389941465,True
483,mobilevit_s,IntegratedGradients,0.14067080097447618,0.09816179908812046,-0.042509001886355716,True
483,mobilevit_s,Random,0.05287405711278553,0.055442048548138716,0.0025679914353531827,False
483,resnet50,GradCAM,0.3696395173668861,0.4982105419039726,0.12857102453708652,False
483,resnet50,IntegratedGradients,0.35098320227116353,0.46911997944116596,0.11813677717000243,False
483,resnet50,LRP,0.19963302942924205,0.49882101118564603,0.299187981756404,False
483,resnet50,Random,0.20617170421755873,0.270427488203859,0.06425578398630025,False
483,vit_base,Chefer-LRP,0.3042212046682835,0.3448990866541862,0.04067788198590272,False
483,vit_base,GradCAM,0.28682432919740675,0.3255111202597618,0.038686791062355064,False
483,vit_base,IntegratedGradients,0.2740987569093704,0.33777492046356206,0.06367616355419164,False
483,vit_base,Random,0.16599055379629138,0.20183943659067155,0.03584888279438017,False
484,mobilevit_s,GradCAM,0.4149455025792122,0.3194699347019196,-0.09547556787729261,True
484,mobilevit_s,IntegratedGradients,0.2509587099775672,0.24601153004914522,-0.004947179928421974,True
484,mobilevit_s,Random,0.1286897388577927,0.13623266962240452,0.0075429307646118215,False
484,resnet50,GradCAM,0.49466401487588885,0.4999717205762863,0.005307705700397458,False
484,resnet50,IntegratedGradients,0.4746631354093552,0.49861237853765483,0.023949243128299658,False
484,resnet50,LRP,0.40038486412959173,0.49982486218214034,0.0994399980525486,False
484,resnet50,Random,0.2750986668164842,0.23889999763341624,-0.036198669183067966,True
484,vit_base,Chefer-LRP,0.3340063259005547,0.3550869271159172,0.021080601215362538,False
484,vit_base,GradCAM,0.3640346303582191,0.34478907436132433,-0.01924555599689476,True
484,vit_base,IntegratedGradients,0.3525054782629013,0.3428715497255326,-0.009633928537368719,True
484,vit_base,Random,0.33851017206907275,0.30383334743091844,-0.0346768246381543,True
485,mobilevit_s,GradCAM,0.00020516530767054065,0.008266765356529504,0.008061600048858964,False
485,mobilevit_s,IntegratedGradients,0.0006674431235296652,0.015108904719818381,0.014441461596288716,False
485,mobilevit_s,Random,0.0007808530019246974,0.0003920965253200848,-0.0003887564766046126,True
485,resnet50,GradCAM,0.0022350566578097646,0.05768357971683144,0.055448523059021676,False
485,resnet50,IntegratedGradients,0.002653972897678614,0.01957781936507672,0.016923846467398106,False
485,resnet50,LRP,0.0033057689346605913,0.053929101768881084,0.05062333283422049,False
485,resnet50,Random,0.006161840661297902,0.0078222887683296,0.0016604481070316979,False
485,vit_base,Chefer-LRP,0.01182746516351472,0.10892996452748775,0.09710249936397303,False
485,vit_base,GradCAM,0.010506197691574926,0.08340507559478283,0.0728988779032079,False
485,vit_base,IntegratedGradients,0.03230409822717775,0.0698073286563158,0.03750323042913804,False
485,vit_base,Random,0.036142954567185366,0.04257104006828741,0.006428085501102042,False
486,mobilevit_s,GradCAM,0.0689585162792355,0.24734245687723158,0.1783839405979961,False
486,mobilevit_s,IntegratedGradients,0.11055138418450952,0.2936057493090629,0.1830543651245534,False
486,mobilevit_s,Random,0.23853232147521344,0.20493920511216857,-0.03359311636304488,True
486,resnet50,GradCAM,0.21825698133907284,0.4820844784379006,0.26382749709882775,False
486,resnet50,IntegratedGradients,0.2725473621394485,0.47265985459089277,0.20011249245144425,False
486,resnet50,LRP,0.1556500078411773,0.4794379264116287,0.3237879185704514,False
486,resnet50,Random,0.18241878888657084,0.36122616553329867,0.17880737664672783,False
486,vit_base,Chefer-LRP,0.22056845389306548,0.3955540910363198,0.1749856371432543,False
486,vit_base,GradCAM,0.12328216070309282,0.36031929850578315,0.2370371378026903,False
486,vit_base,IntegratedGradients,0.33065325915813454,0.37644565254449847,0.04579239338636393,False
486,vit_base,Random,0.37943304777145387,0.32911396585404873,-0.05031908191740514,True
487,mobilevit_s,GradCAM,0.0875803994946182,0.2922953173518181,0.20471491785719986,False
487,mobilevit_s,IntegratedGradients,0.12763730026781558,0.14942663130350414,0.02178933103568856,False
487,mobilevit_s,Random,0.10295868912094193,0.08633448937596314,-0.016624199744978793,True
487,resnet50,GradCAM,0.22489554799394681,0.4987450435757637,0.2738494955818169,False
487,resnet50,IntegratedGradients,0.09009133409126663,0.4914739340543747,0.40138259996310804,False
487,resnet50,LRP,0.19906739046564326,0.4944876328110695,0.29542024234542624,False
487,resnet50,Random,0.12058096769033,0.23873566679540092,0.11815469910507093,False
487,vit_base,Chefer-LRP,0.1383579121902585,0.2501556031405926,0.1117976909503341,False
487,vit_base,GradCAM,0.14517007917165758,0.24786956459283827,0.10269948542118068,False
487,vit_base,IntegratedGradients,0.2331535793840885,0.2731635645031929,0.04000998511910439,False
487,vit_base,Random,0.25530456528067585,0.3581337332725525,0.10282916799187664,False
488,mobilevit_s,GradCAM,0.05654515691567213,0.42662636339664456,0.3700812064809724,False
488,mobilevit_s,IntegratedGradients,0.12961067901778733,0.4399770990014076,0.31036641998362025,False
488,mobilevit_s,Random,0.2179034237853557,0.17705076755082702,-0.04085265623452869,True
488,resnet50,GradCAM,0.3576228111982346,0.4999958008527755,0.14237298965454093,False
488,resnet50,IntegratedGradients,0.22133994067553434,0.4999882400035858,0.27864829932805146,False
488,resnet50,LRP,0.16869254501652906,0.49999290704727173,0.33130036203074265,False
488,resnet50,Random,0.3185337121598423,0.2656360710621812,-0.0528976410976611,True
488,vit_base,Chefer-LRP,0.3081065820530057,0.45173671245574953,0.14363013040274386,False
488,vit_base,GradCAM,0.29920463301241396,0.43451477736234667,0.13531014434993272,False
488,vit_base,IntegratedGradients,0.4000225722789765,0.44689048677682874,0.04686791449785227,False
488,vit_base,Random,0.42143780887126925,0.44201445132493977,0.020576642453670524,False
489,mobilevit_s,GradCAM,0.13190983054228125,0.46987038403749465,0.33796055349521337,False
489,mobilevit_s,IntegratedGradients,0.38575553037226207,0.36306796060816854,-0.02268756976409353,True
489,mobilevit_s,Random,0.27951720453565937,0.27964706355996904,0.00012985902430967533,False
489,resnet50,GradCAM,0.3946716330945491,0.49999116063117977,0.10531952753663065,False
489,resnet50,IntegratedGradients,0.34174555416684604,0.49999421536922456,0.15824866120237852,False
489,resnet50,LRP,0.26382597838528454,0.49999297559261324,0.2361669972073287,False
489,resnet50,Random,0.43218676075339324,0.3984089734032751,-0.03377778735011816,True
489,vit_base,Chefer-LRP,0.2211450430360856,0.412056203186512,0.1909111601504264,False
489,vit_base,GradCAM,0.23181085428223014,0.40058589577674864,0.1687750414945185,False
489,vit_base,IntegratedGradients,0.41882170438766475,0.4176685228943825,-0.0011531814932822515,True
489,vit_base,Random,0.4032178327441216,0.3929395690560341,-0.010278263688087486,True
490,mobilevit_s,GradCAM,0.023840903494146914,0.3681808605790138,0.34433995708486687,False
490,mobilevit_s,IntegratedGradients,0.12497625696742035,0.15393945092655487,0.02896319395913452,False
490,mobilevit_s,Random,0.09794641888265689,0.12884797242641072,0.030901553543753832,False
490,resnet50,GradCAM,0.017213710439148145,0.4171753227710724,0.39996161233192423,False
490,resnet50,IntegratedGradients,0.021395675529493022,0.3851268529891968,0.3637311774597038,False
490,resnet50,LRP,0.017390212291593342,0.3813455998897553,0.363955387598162,False
490,resnet50,Random,0.08629870020231468,0.06580086958638277,-0.02049783061593191,True
490,vit_base,Chefer-LRP,0.1300458228157368,0.42113727033138276,0.291091447515646,False
490,vit_base,GradCAM,0.10983396930387244,0.35754190087318416,0.2477079315693117,False
490,vit_base,IntegratedGradients,0.36129411072470247,0.37912753298878665,0.017833422264084187,False
490,vit_base,Random,0.26698814318515357,0.22332653435878455,-0.04366160882636902,True
491,mobilevit_s,GradCAM,0.1775877412233967,0.47396462261676786,0.29637688139337115,False
491,mobilevit_s,IntegratedGradients,0.3206359170377254,0.3232844382320763,0.0026485211943508835,False
491,mobilevit_s,Random,0.24630426959338367,0.198193657308002,-0.04811061228538166,True
491,resnet50,GradCAM,0.21379714742506623,0.4999142944812775,0.2861171470562113,False
491,resnet50,IntegratedGradients,0.4977477669715882,0.3963572595268488,-0.10139050744473938,True
491,resnet50,LRP,0.1705821643801755,0.49990180283784863,0.3293196384576731,False
491,resnet50,Random,0.44402222931385044,0.2296603515656898,-0.21436187774816062,True
491,vit_base,Chefer-LRP,0.20192169518559241,0.38414772599935526,0.18222603081376285,False
491,vit_base,GradCAM,0.18004085517750354,0.38990762829780584,0.2098667731203023,False
491,vit_base,IntegratedGradients,0.3758915960788726,0.2918735802057199,-0.08401801587315272,True
491,vit_base,Random,0.3648563355207443,0.38491850346326834,0.020062167942524023,False
492,mobilevit_s,GradCAM,0.2990918906405568,0.4521747872233391,0.1530828965827823,False
492,mobilevit_s,IntegratedGradients,0.20036286391550676,0.3771649323403835,0.17680206842487675,False
492,mobilevit_s,Random,0.1259161951544229,0.13857606695964936,0.012659871805226458,False
492,resnet50,GradCAM,0.46950907409191134,0.49951842427253723,0.030009350180625893,False
492,resnet50,IntegratedGradients,0.4844301700592041,0.45368621349334715,-0.030743956565856934,True
492,resnet50,LRP,0.47300182133913043,0.49926175475120543,0.026259933412075,False
492,resnet50,Random,0.4435802585678175,0.48492926359176636,0.04134900502394884,False
492,vit_base,Chefer-LRP,0.37102285772562027,0.4206714436411858,0.049648585915565535,False
492,vit_base,GradCAM,0.38720068000257013,0.42278804928064345,0.03558736927807332,False
492,vit_base,IntegratedGradients,0.42192694544792175,0.3683670908212662,-0.05355985462665558,True
492,vit_base,Random,0.4113823607563973,0.40057372823357584,-0.010808632522821437,True
493,mobilevit_s,GradCAM,0.03392651270842179,0.2774092495441437,0.2434827368357219,False
493,mobilevit_s,IntegratedGradients,0.03359562093392015,0.17463963404297828,0.14104401310905812,False
493,mobilevit_s,Random,0.08258311316603796,0.05986918862035964,-0.02271392454567832,True
493,resnet50,GradCAM,0.027611471962882207,0.41601601839065555,0.38840454642777333,False
493,resnet50,IntegratedGradients,0.08593089205678553,0.38967427313327796,0.30374338107649246,False
493,resnet50,LRP,0.021595690649701287,0.4302076652646065,0.4086119746149052,False
493,resnet50,Random,0.23729700917465382,0.1882700314759859,-0.04902697769866793,True
493,vit_base,Chefer-LRP,0.35282444846816363,0.44029639512300495,0.08747194665484131,False
493,vit_base,GradCAM,0.2235625276807696,0.4373643919825554,0.2138018643017858,False
493,vit_base,IntegratedGradients,0.4384650394320488,0.4237147003412247,-0.014750339090824072,True
493,vit_base,Random,0.4125543422996998,0.4048933617770672,-0.007660980522632588,True
494,mobilevit_s,GradCAM,0.2428318195627071,0.444028490781784,0.20119667121907692,False
494,mobilevit_s,IntegratedGradients,0.16574818005319686,0.23146811079932378,0.06571993074612692,False
494,mobilevit_s,Random,0.11744970725667371,0.10639125715824777,-0.011058450098425945,True
494,resnet50,GradCAM,0.2591077676508576,0.4999670505523682,0.2408592829015106,False
494,resnet50,IntegratedGradients,0.467593052983284,0.42613485604524615,-0.04145819693803787,True
494,resnet50,LRP,0.25879937056743074,0.49993316531181337,0.24113379474438262,False
494,resnet50,Random,0.33231504815630614,0.30282321911072363,-0.029491829045582507,True
494,vit_base,Chefer-LRP,0.31512826681137085,0.39834021776914597,0.08321195095777512,False
494,vit_base,GradCAM,0.3527242708951235,0.42437769472599035,0.07165342383086687,False
494,vit_base,IntegratedGradients,0.35002023279666905,0.3679633438587188,0.017943111062049766,False
494,vit_base,Random,0.27610638812184335,0.2759694822132588,-0.00013690590858456142,True
495,mobilevit_s,GradCAM,0.4177716732025146,0.419587019085884,0.0018153458833694014,False
495,mobilevit_s,IntegratedGradients,0.2616246124947793,0.43847033381462097,0.17684572131984166,False
495,mobilevit_s,Random,0.33460318148136137,0.39012736305594453,0.055524181574583165,False
495,resnet50,GradCAM,0.4999712601304055,0.5,2.873986959450736e-05,False
495,resnet50,IntegratedGradients,0.497602891921997,0.49998293966054913,0.0023800477385521046,False
495,resnet50,LRP,0.4831198737025261,0.49999999403953554,0.01688012033700942,False
495,resnet50,Random,0.3823036108165979,0.4049562177620829,0.022652606945484988,False
495,vit_base,Chefer-LRP,0.2886104632169008,0.43751639127731323,0.14890592806041242,False
495,vit_base,GradCAM,0.30523430109024047,0.4208858847618102,0.11565158367156975,False
495,vit_base,IntegratedGradients,0.4012185424566269,0.4182142868638039,0.016995744407176994,False
495,vit_base,Random,0.31286823377013206,0.3819485865533352,0.06908035278320312,False
496,mobilevit_s,GradCAM,0.05560059374438426,0.47579448819160464,0.4201938944472204,False
496,mobilevit_s,IntegratedGradients,0.2004519370268099,0.39189333170652396,0.19144139467971405,False
496,mobilevit_s,Random,0.14966803091083422,0.13489648743852745,-0.014771543472306775,True
496,resnet50,GradCAM,0.3599783930345439,0.4999981552362442,0.14001976220170032,False
496,resnet50,IntegratedGradients,0.43943194337189195,0.49999948740005495,0.060567544028163,False
496,resnet50,LRP,0.24718826504831667,0.49999917149543766,0.252810906447121,False
496,resnet50,Random,0.3790952504612506,0.3536108665110078,-0.025484383950242773,True
496,vit_base,Chefer-LRP,0.3289753075689078,0.42920086383819583,0.10022555626928803,False
496,vit_base,GradCAM,0.3930608004331589,0.41595268398523333,0.022891883552074443,False
496,vit_base,IntegratedGradients,0.3952931717038155,0.44579324424266814,0.050500072538852636,False
496,vit_base,Random,0.32996951397508384,0.3078252494335175,-0.022144264541566316,True
497,mobilevit_s,GradCAM,0.02430016442376655,0.02088843295350671,-0.003411731470259839,True
497,mobilevit_s,IntegratedGradients,0.0076276705720374595,0.05468942629813683,0.047061755726099365,False
497,mobilevit_s,Random,0.03729500827976153,0.028046979915234256,-0.009248028364527275,True
497,resnet50,GradCAM,0.0009567211347530247,0.08049927137326449,0.07954255023851146,False
497,resnet50,IntegratedGradients,0.0011296720593236386,0.0018350917271163785,0.0007054196677927398,False
497,resnet50,LRP,0.0012024154668324627,0.00599492042674683,0.004792504959914367,False
497,resnet50,Random,0.002901479048887268,0.0022945245087612424,-0.0006069545401260258,True
497,vit_base,Chefer-LRP,0.08399926573038102,0.14703255146741864,0.06303328573703762,False
497,vit_base,GradCAM,0.050963370857061825,0.1357192099094391,0.08475583905237727,False
497,vit_base,IntegratedGradients,0.07169173546135427,0.08273375015705825,0.011042014695703983,False
497,vit_base,Random,0.061962250713258976,0.0631426740437746,0.0011804233305156286,False
498,mobilevit_s,GradCAM,0.1752039322629571,0.3934932664036751,0.218289334140718,False
498,mobilevit_s,IntegratedGradients,0.2868027083575726,0.34580264464020727,0.05899993628263467,False
498,mobilevit_s,Random,0.27737082988023765,0.27509389012120666,-0.0022769397590309826,True
498,resnet50,GradCAM,0.25463513191789394,0.49589827060699465,0.2412631386891007,False
498,resnet50,IntegratedGradients,0.4873591676354408,0.4867123395204544,-0.0006468281149863975,True
498,resnet50,LRP,0.24613213092088698,0.49444962143898014,0.24831749051809315,False
498,resnet50,Random,0.4061271917074919,0.3747161478735507,-0.03141104383394122,True
498,vit_base,Chefer-LRP,0.27542544230818755,0.3403164267539978,0.06489098444581026,False
498,vit_base,GradCAM,0.30803798139095306,0.3548429608345032,0.04680497944355011,False
498,vit_base,IntegratedGradients,0.30441046655178067,0.32562201619148257,0.0212115496397019,False
498,vit_base,Random,0.3622756510972977,0.3616495341062546,-0.0006261169910430908,True
499,mobilevit_s,GradCAM,0.10837974043097348,0.3863159418106079,0.27793620137963443,False
499,mobilevit_s,IntegratedGradients,0.2676232090219856,0.3270450880751014,0.0594218790531158,False
499,mobilevit_s,Random,0.2845126130618155,0.4301817521452903,0.14566913908347479,False
499,resnet50,GradCAM,0.3116602845489979,0.4970194265246391,0.18535914197564118,False
499,resnet50,IntegratedGradients,0.2507031577406451,0.4906224355101585,0.23991927776951338,False
499,resnet50,LRP,0.18154162050341255,0.4978675350546837,0.3163259145512711,False
499,resnet50,Random,0.29466946665197613,0.4183946803212165,0.12372521366924039,False
499,vit_base,Chefer-LRP,0.2040825923555531,0.3940632998943329,0.18998070753877982,False
499,vit_base,GradCAM,0.20082859073590956,0.3319607809185982,0.13113219018268865,False
499,vit_base,IntegratedGradients,0.31584945470094683,0.399745275080204,0.08389582037925719,False
499,vit_base,Random,0.3338046811521054,0.39655278474092487,0.06274810358881949,False
500,mobilevit_s,GradCAM,0.06573125071445247,0.48232057392597205,0.4165893232115196,False
500,mobilevit_s,IntegratedGradients,0.13296265128592494,0.4837974950671196,0.35083484378119467,False
500,mobilevit_s,Random,0.2814098268863745,0.1285545216611354,-0.1528553052252391,True
500,resnet50,GradCAM,0.08168034381233155,0.49994095712900166,0.4182606133166701,False
500,resnet50,IntegratedGradients,0.11097497423179446,0.49993033260107034,0.38895535836927586,False
500,resnet50,LRP,0.03728635385632515,0.4999314025044441,0.46264504864811895,False
500,resnet50,Random,0.22443253265545313,0.2803725105007288,0.055939977845275685,False
500,vit_base,Chefer-LRP,0.07766139619052409,0.38560184538364406,0.30794044919311997,False
500,vit_base,GradCAM,0.06976760691031814,0.39751571714878087,0.32774811023846273,False
500,vit_base,IntegratedGradients,0.32163220348302274,0.3530389606952667,0.03140675721224395,False
500,vit_base,Random,0.2888686992228031,0.2617322939448059,-0.02713640527799721,True
501,mobilevit_s,GradCAM,0.011065140494611117,0.37233845889568323,0.36127331840107213,False
501,mobilevit_s,IntegratedGradients,0.022427649790188298,0.34888844043016437,0.3264607906399761,False
501,mobilevit_s,Random,0.10610719859250822,0.13238802903215402,0.026280830439645797,False
501,resnet50,GradCAM,0.014206871623173358,0.2847241461277008,0.27051727450452745,False
501,resnet50,IntegratedGradients,0.052640988115308575,0.26517814993858335,0.21253716182327478,False
501,resnet50,LRP,0.011726652702782303,0.3298523351550102,0.31812568245222794,False
501,resnet50,Random,0.06645758112936165,0.0721912003660691,0.0057336192367074545,False
501,vit_base,Chefer-LRP,0.047232105853618124,0.2999652460217476,0.2527331401681295,False
501,vit_base,GradCAM,0.02395940277638147,0.3536288052797318,0.3296694025033503,False
501,vit_base,IntegratedGradients,0.17453872004989537,0.32314849644899374,0.14860977639909836,False
501,vit_base,Random,0.17114668665453792,0.1764509675485897,0.005304280894051772,False
502,mobilevit_s,GradCAM,0.20132918134331707,0.2947577878832818,0.09342860653996471,False
502,mobilevit_s,IntegratedGradients,0.2700545281171799,0.286975179426372,0.016920651309192125,False
502,mobilevit_s,Random,0.3739993141760351,0.31327519793994724,-0.060724116236087866,True
502,resnet50,GradCAM,0.14303496908396482,0.33088164031505585,0.18784667123109103,False
502,resnet50,IntegratedGradients,0.2294617688283324,0.2939420692622662,0.06448030043393377,False
502,resnet50,LRP,0.106653526017908,0.34477601945400244,0.23812249343609443,False
502,resnet50,Random,0.25051296851597726,0.27969024602789433,0.029177277511917066,False
502,vit_base,Chefer-LRP,0.12119151242077351,0.1801973469555378,0.05900583453476428,False
502,vit_base,GradCAM,0.17030770704150203,0.15607106387615202,-0.014236643165350005,True
502,vit_base,IntegratedGradients,0.20634369999170304,0.13981618098914625,-0.0665275190025568,True
502,vit_base,Random,0.16531955003738405,0.13761349394917488,-0.02770605608820917,True
503,mobilevit_s,GradCAM,0.10565501246601344,0.3376130133867264,0.23195800092071295,False
503,mobilevit_s,IntegratedGradients,0.15213260650634763,0.37472669631242755,0.22259408980607992,False
503,mobilevit_s,Random,0.2630807483568788,0.2325011054519564,-0.030579642904922377,True
503,resnet50,GradCAM,0.3298975206911564,0.45430975854396816,0.12441223785281175,False
503,resnet50,IntegratedGradients,0.3654398784041405,0.46420181989669795,0.09876194149255746,False
503,resnet50,LRP,0.24461326953023677,0.4373389482498169,0.19272567871958013,False
503,resnet50,Random,0.2912441725842655,0.2363114352687262,-0.0549327373155393,True
503,vit_base,Chefer-LRP,0.2526351511478424,0.30302088111639025,0.05038572996854784,False
503,vit_base,GradCAM,0.23855864852666858,0.32519846856594087,0.08663982003927229,False
503,vit_base,IntegratedGradients,0.23927325755357742,0.288275820016861,0.04900256246328355,False
503,vit_base,Random,0.21375661268830298,0.2555602505803108,0.041803637892007806,False
504,mobilevit_s,GradCAM,2.2028233161108805e-05,0.0005380010994485928,0.000515972866287484,False
504,mobilevit_s,IntegratedGradients,0.001950482368738449,2.8562622173922132e-05,-0.0019219197465645268,True
504,mobilevit_s,Random,6.830617221567081e-05,0.00014567725120286922,7.737107898719842e-05,False
504,resnet50,GradCAM,4.673732983064838e-05,0.00013106054539093747,8.43232155602891e-05,False
504,resnet50,IntegratedGradients,0.00019892865075235022,0.0001712880427476193,-2.7640608004730926e-05,True
504,resnet50,LRP,0.0013549329827583277,6.442995854740729e-05,-0.0012905030242109205,True
504,resnet50,Random,0.002128457866456301,0.0005748505542214843,-0.0015536073122348168,True
504,vit_base,Chefer-LRP,0.00023329286123043854,0.0002976854149892461,6.439255375880756e-05,False
504,vit_base,GradCAM,0.0002527767501305789,0.00047032695656525894,0.00021755020643468006,False
504,vit_base,IntegratedGradients,0.00028137892950326205,0.0013557564176153395,0.0010743774881120775,False
504,vit_base,Random,0.0002970516412460711,0.00025402667524758725,-4.3024965998483854e-05,True
505,mobilevit_s,GradCAM,0.0010281739592755913,0.011202245677122845,0.010174071717847254,False
505,mobilevit_s,IntegratedGradients,0.001822537597763585,0.003783956886036322,0.001961419288272737,False
505,mobilevit_s,Random,0.0009017295370540523,0.0007591144018988415,-0.00014261513515521072,True
505,resnet50,GradCAM,0.0003950932332372759,0.0033263652818277477,0.002931272048590472,False
505,resnet50,IntegratedGradients,0.000252213383646449,0.005699861363973469,0.00544764798032702,False
505,resnet50,LRP,0.0020410321882081916,0.009081800642888991,0.007040768454680799,False
505,resnet50,Random,0.004890320070626331,0.000903543929598527,-0.003986776141027804,True
505,vit_base,Chefer-LRP,0.006001755261968357,0.05951177747920156,0.05351002221723321,False
505,vit_base,GradCAM,0.0061888859170721846,0.07203658912330868,0.0658477032062365,False
505,vit_base,IntegratedGradients,0.006522833078633995,0.052480785921216,0.04595795284258201,False
505,vit_base,Random,0.02062091797706671,0.07393107446841896,0.05331015649135225,False
506,mobilevit_s,GradCAM,0.32919674143195155,0.43614466935396196,0.10694792792201041,False
506,mobilevit_s,IntegratedGradients,0.3030183223425411,0.420055465400219,0.11703714305767787,False
506,mobilevit_s,Random,0.37761936783790584,0.3419713672250509,-0.035648000612854946,True
506,resnet50,GradCAM,0.3653121985495091,0.4998256772756577,0.1345134787261486,False
506,resnet50,IntegratedGradients,0.37260500043630596,0.4996147513389587,0.12700975090265276,False
506,resnet50,LRP,0.29463000707328324,0.49951833188533784,0.2048883248120546,False
506,resnet50,Random,0.4237782388925553,0.28863372074556537,-0.1351445181469899,True
506,vit_base,Chefer-LRP,0.43856445401906974,0.4339151054620743,-0.004649348556995447,True
506,vit_base,GradCAM,0.4116089344024659,0.4387305721640587,0.02712163776159282,False
506,vit_base,IntegratedGradients,0.43653464615345006,0.43028906434774394,-0.006245581805706113,True
506,vit_base,Random,0.4109859704971313,0.41536366790533064,0.004377697408199321,False
507,mobilevit_s,GradCAM,0.014675488846842201,0.14276490323245528,0.12808941438561308,False
507,mobilevit_s,IntegratedGradients,0.034597645309986554,0.33451137393713,0.29991372862714344,False
507,mobilevit_s,Random,0.05854253704164876,0.0642903250132804,0.0057477879716316405,False
507,resnet50,GradCAM,0.48768037855625157,0.4999877631664276,0.012307384610176053,False
507,resnet50,IntegratedGradients,0.49992642700672146,0.4999344915151596,8.06450843815476e-06,False
507,resnet50,LRP,0.402828402875457,0.49999230802059175,0.09716390514513473,False
507,resnet50,Random,0.40909648607485,0.3627334718126804,-0.0463630142621696,True
507,vit_base,Chefer-LRP,0.4086823120713234,0.44010894894599917,0.031426636874675784,False
507,vit_base,GradCAM,0.3496519267559052,0.42855653017759326,0.07890460342168809,False
507,vit_base,IntegratedGradients,0.4494521856307983,0.4221301987767219,-0.027321986854076385,True
507,vit_base,Random,0.35628436058759694,0.4090439051389694,0.05275954455137244,False
508,mobilevit_s,GradCAM,0.16002938337624076,0.4644623100757599,0.30443292669951916,False
508,mobilevit_s,IntegratedGradients,0.3208570033311844,0.4151145666837692,0.09425756335258484,False
508,mobilevit_s,Random,0.227469057450071,0.15664607690414414,-0.07082298054592687,True
508,resnet50,GradCAM,0.31277386676520114,0.49999869167804717,0.18722482491284603,False
508,resnet50,IntegratedGradients,0.4940090537071228,0.4900407701730728,-0.003968283534049988,True
508,resnet50,LRP,0.23904524275567385,0.4999986231327057,0.26095338037703186,False
508,resnet50,Random,0.24575437153689567,0.315018973685801,0.06926460214890534,False
508,vit_base,Chefer-LRP,0.2574278232641518,0.44707724004983906,0.18964941678568725,False
508,vit_base,GradCAM,0.28563343398273,0.4472673013806343,0.1616338673979043,False
508,vit_base,IntegratedGradients,0.40093112736940384,0.4364905804395675,0.03555945307016367,False
508,vit_base,Random,0.41114125549793246,0.4337568908929824,0.02261563539504996,False
509,mobilevit_s,GradCAM,0.40876410603523256,0.43268238902091977,0.02391828298568721,False
509,mobilevit_s,IntegratedGradients,0.43217302411794667,0.40077104866504676,-0.03140197545289991,True
509,mobilevit_s,Random,0.23110463885823265,0.24756170565378854,0.01645706679555589,False
509,resnet50,GradCAM,0.48384171724319464,0.499996292591095,0.01615457534790038,False
509,resnet50,IntegratedGradients,0.4234147717244923,0.49973182976245883,0.07631705803796651,False
509,resnet50,LRP,0.26754291973338695,0.4999874055385589,0.23244448580517196,False
509,resnet50,Random,0.2783221961115487,0.22745550646213814,-0.050866689649410546,True
509,vit_base,Chefer-LRP,0.378036817908287,0.43112185746431353,0.0530850395560265,False
509,vit_base,GradCAM,0.4206438586115837,0.42803166806697845,0.007387809455394745,False
509,vit_base,IntegratedGradients,0.43066994696855543,0.40018606483936314,-0.030483882129192286,True
509,vit_base,Random,0.3829739401116967,0.39481114596128464,0.011837205849587917,False
510,mobilevit_s,GradCAM,0.034529961629596075,0.44069506078958515,0.40616509915998905,False
510,mobilevit_s,IntegratedGradients,0.31533219888806346,0.4071602292358875,0.09182803034782405,False
510,mobilevit_s,Random,0.29202842065133156,0.1855273517634487,-0.10650106888788285,True
510,resnet50,GradCAM,0.21016074051149192,0.49899986237287525,0.28883912186138333,False
510,resnet50,IntegratedGradients,0.48190219253301625,0.3375419058836997,-0.14436028664931655,True
510,resnet50,LRP,0.056940716158715085,0.4986672848463058,0.4417265686875907,False
510,resnet50,Random,0.20041276110569017,0.3113384409807623,0.11092567987507213,False
510,vit_base,Chefer-LRP,0.23563704178668562,0.4059382528066635,0.1703012110199779,False
510,vit_base,GradCAM,0.2286739106755704,0.3892618894577026,0.1605879787821322,False
510,vit_base,IntegratedGradients,0.3607935220003128,0.3837768107652665,0.022983288764953702,False
510,vit_base,Random,0.3659808300435543,0.3650062769651413,-0.0009745530784129874,True
511,mobilevit_s,GradCAM,0.02224769175809343,0.19875290393829345,0.17650521218020002,False
511,mobilevit_s,IntegratedGradients,0.031435481262451506,0.14837972708046437,0.11694424581801287,False
511,mobilevit_s,Random,0.06673755246656583,0.06349957489146618,-0.0032379775750996515,True
511,resnet50,GradCAM,0.04865276508498937,0.06255039758980274,0.013897632504813372,False
511,resnet50,IntegratedGradients,0.07818172542902176,0.1352994665503502,0.05711774112132843,False
